Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Area,Severity,Arrest_Made
1698,Cheating,Kozhikode,11.276983,75.76954,02-02-2024,14:34:48,Peripheral Zone,2,Yes
1699,Gambling,Kozhikode,11.267873,75.756366,18-09-2024,14:40:42,Town Center,1,Yes
1700,Cyber Crime,Kozhikode,11.280273,75.75937,25-04-2024,18:41:05,Town Center,3,Yes
1701,Sexual Harassment,Kozhikode,11.247358,75.799245,15-10-2024,03:00:47,Peripheral Zone,5,No
1702,Burglary,Lucknow,26.845959,80.934604,17-10-2023,14:37:34,New Township,3,Yes
1703,Cheating,Lucknow,26.876101,80.965664,01-04-2023,22:16:08,Railway Colony,3,No
1704,Counterfeiting,Lucknow,26.863983,80.918276,05-07-2024,12:58:46,City Center,3,No
1705,Counterfeiting,Lucknow,26.834353,80.929029,18-04-2023,22:59:39,Old City,3,No
1706,Auto Theft,Lucknow,26.828049,80.975083,15-08-2024,12:47:10,Railway Colony,2,No
1707,Riots,Lucknow,26.831304,80.922589,14-07-2023,15:19:39,City Center,5,Yes
1708,Theft,Lucknow,26.868797,80.93104,15-12-2023,01:03:15,City Center,3,No
1709,POCSO Cases,Lucknow,26.822775,80.948411,10-05-2023,11:18:36,Railway Colony,5,Yes
1710,Burglary,Lucknow,26.832355,80.92508,28-06-2024,17:35:29,New Township,4,No
1711,Sexual Harassment,Lucknow,26.828949,80.926213,17-05-2024,17:46:54,New Township,5,Yes
1712,Cheating,Lucknow,26.835652,80.933747,30-11-2024,20:13:14,City Center,3,No
1713,Hurt,Lucknow,26.831898,80.942863,02-11-2024,05:05:24,Railway Colony,3,No
1714,Auto Theft,Lucknow,26.859287,80.972694,02-12-2024,14:01:57,Old City,3,No
1715,Hurt,Lucknow,26.867609,80.928571,15-11-2024,13:45:10,Bus Stand Area,1,No
1716,Theft,Lucknow,26.828224,80.921277,14-07-2024,17:25:58,New Township,3,No
1717,Gambling,Lucknow,26.818177,80.923952,03-12-2023,04:57:05,New Township,1,No
1718,Criminal Breach of Trust,Lucknow,26.840249,80.925014,15-10-2024,00:32:01,City Center,1,No
1719,Cheating,Lucknow,26.839561,80.947594,10-02-2024,05:53:38,Old City,2,No
1720,Criminal Breach of Trust,Ludhiana,30.902461,75.845532,24-12-2024,11:47:08,Peripheral Zone,3,Yes
1721,Burglary,Ludhiana,30.909778,75.852053,18-04-2023,17:06:12,Peripheral Zone,3,No
1722,Riots,Ludhiana,30.900518,75.862293,16-03-2023,06:37:20,Town Center,5,No
1723,Auto Theft,Ludhiana,30.878554,75.853413,18-05-2024,08:56:37,Town Center,2,No
1724,Cyber Crime,Madurai,9.949712,78.140224,25-02-2024,11:05:35,Municipal Area,3,No
1725,Riots,Madurai,9.923168,78.13567,08-11-2024,09:28:24,Peripheral Zone,4,Yes
1726,Riots,Madurai,9.927428,78.127644,25-12-2024,22:21:33,Peripheral Zone,5,No
1727,Cyber Crime,Madurai,9.940913,78.143816,12-06-2024,11:15:27,Peripheral Zone,3,No
1728,Riots,Malappuram,11.039766,76.080218,15-08-2023,20:49:34,Municipal Area,4,No
1729,Gambling,Malappuram,11.050151,76.06458,24-03-2024,22:47:07,Peripheral Zone,1,No
1730,Sexual Harassment,Malappuram,11.069548,76.07255,15-11-2024,07:28:21,Municipal Area,3,No
1731,Criminal Breach of Trust,Malappuram,11.059587,76.090828,04-09-2023,04:36:55,Municipal Area,2,No
1732,Counterfeiting,Malappuram,11.045165,76.063601,20-01-2024,07:23:14,Peripheral Zone,2,No
1733,Auto Theft,Malappuram,11.059909,76.082165,29-03-2023,09:40:19,Peripheral Zone,4,No
1734,Theft,Meerut,29.003136,77.707297,21-12-2024,10:25:21,Town Center,2,No
1735,Criminal Breach of Trust,Meerut,28.955144,77.703819,17-07-2024,01:53:38,Municipal Area,3,Yes
1736,Counterfeiting,Meerut,28.982853,77.714957,25-10-2024,04:31:39,Peripheral Zone,4,Yes
1737,POCSO Cases,Meerut,28.970861,77.688606,12-11-2024,01:38:14,Peripheral Zone,5,Yes
1738,Auto Theft,Meerut,28.981782,77.729212,04-11-2024,12:15:12,Peripheral Zone,3,No
1739,Drug Offenses,Mumbai,19.081021,72.865905,05-11-2024,02:16:52,Residential Zone,5,Yes
1740,Arson,Mumbai,19.046968,72.886623,03-08-2024,15:36:34,Industrial Area,3,Yes
1741,POCSO Cases,Mumbai,19.096428,72.901539,15-04-2024,06:06:41,Industrial Area,5,Yes
1742,Arson,Mumbai,19.060753,72.870997,06-11-2024,09:21:07,Downtown,4,Yes
1743,Criminal Breach of Trust,Mumbai,19.101696,72.905343,27-02-2024,17:07:31,Residential Zone,2,No
1744,Auto Theft,Mumbai,19.066015,72.852209,30-10-2024,12:40:25,Downtown,3,Yes
1745,POCSO Cases,Mumbai,19.054622,72.907229,22-06-2023,15:54:23,Suburb,5,Yes
1746,Cyber Crime,Mumbai,19.07622,72.863482,11-12-2023,15:19:34,Market Area,2,No
1747,Arson,Mumbai,19.06324,72.869161,11-05-2024,01:55:34,Commercial District,4,Yes
1748,Counterfeiting,Mumbai,19.08918,72.847761,17-08-2024,11:55:36,Market Area,3,Yes
1749,Sexual Harassment,Mumbai,19.081151,72.872685,14-12-2023,19:34:37,Industrial Area,4,No
1750,Auto Theft,Mumbai,19.096662,72.888171,08-04-2023,09:35:03,Residential Zone,4,No
1751,Arson,Mumbai,19.069025,72.9035,29-07-2024,01:05:22,Market Area,3,Yes
1752,Drug Offenses,Mumbai,19.084083,72.892135,10-04-2024,21:04:30,Residential Zone,5,No
1753,Counterfeiting,Mumbai,19.095708,72.8796,20-08-2023,18:00:07,Market Area,4,No
1754,Cyber Crime,Mumbai,19.047489,72.891148,07-09-2023,16:21:44,Market Area,2,No
1755,Gambling,Mumbai,19.083611,72.866011,28-04-2024,03:28:57,Industrial Area,1,No
1756,Burglary,Mumbai,19.084875,72.849132,18-02-2023,05:05:56,Suburb,3,No
1757,Counterfeiting,Mumbai,19.065698,72.880336,20-04-2023,01:04:20,Downtown,4,No
1758,Auto Theft,Mumbai,19.086248,72.851381,10-09-2024,11:47:34,Industrial Area,2,Yes
1759,Hurt,Mumbai,19.054486,72.889097,14-07-2024,03:20:56,Industrial Area,3,No
1760,Auto Theft,Mumbai,19.097623,72.850954,23-03-2024,13:21:47,Downtown,3,No
1761,Auto Theft,Mumbai,19.064243,72.867315,28-08-2023,03:46:09,Residential Zone,2,No
1762,Gambling,Mumbai,19.10288,72.889838,04-08-2024,19:43:59,Downtown,2,No
1763,Cyber Crime,Mumbai,19.093627,72.861814,29-12-2024,11:27:39,Industrial Area,3,No
1764,Cyber Crime,Mumbai,19.10593,72.893249,02-08-2024,01:43:18,Commercial District,3,No
1765,Theft,Mumbai,19.064325,72.901832,28-06-2024,04:45:38,Industrial Area,3,Yes
1766,Drug Offenses,Mumbai,19.075995,72.853094,05-06-2023,09:07:10,Market Area,4,Yes
1767,Gambling,Mumbai,19.062692,72.892223,09-02-2024,02:44:06,Suburb,1,No
1768,Theft,Mumbai,19.054072,72.872502,25-04-2023,13:41:47,Industrial Area,1,No
1769,Theft,Mumbai,19.079135,72.869152,28-01-2024,16:51:19,Residential Zone,2,No
1770,Gambling,Mumbai,19.08758,72.858233,12-05-2024,09:54:23,Suburb,1,No
1771,Hurt,Mumbai,19.074631,72.893243,07-12-2023,11:14:20,Market Area,2,No
1772,Sexual Harassment,Mumbai,19.102659,72.853159,18-12-2023,03:35:54,Suburb,4,No
1773,Gambling,Mumbai,19.099422,72.869521,21-03-2023,23:48:48,Downtown,1,No
1774,Burglary,Mumbai,19.063006,72.891601,21-04-2023,03:03:02,Downtown,4,Yes
1775,Hurt,Mumbai,19.063487,72.849415,21-08-2023,05:30:41,Commercial District,3,No
1776,Drug Offenses,Mumbai,19.066048,72.848502,19-06-2024,11:46:31,Downtown,4,Yes
1777,Riots,Mumbai,19.047977,72.891224,02-06-2024,17:39:43,Commercial District,4,Yes
1778,Sexual Harassment,Mumbai,19.088559,72.887067,20-05-2024,21:52:49,Market Area,3,Yes
1779,Drug Offenses,Mumbai,19.054042,72.902902,05-01-2023,22:38:04,Market Area,4,No
1780,Burglary,Mumbai,19.048151,72.900851,23-04-2024,13:24:30,Industrial Area,2,No
1781,Hurt,Mumbai,19.09257,72.852797,27-05-2024,10:11:54,Downtown,1,Yes
1782,Riots,Mumbai,19.084237,72.849531,21-12-2024,01:33:38,Suburb,5,Yes
1783,Burglary,Mumbai,19.098546,72.871039,16-12-2024,01:51:53,Commercial District,4,Yes
1784,Cyber Crime,Mumbai,19.05028,72.903433,26-07-2023,10:45:46,Commercial District,3,No
1785,Counterfeiting,Mumbai,19.076345,72.902893,07-10-2024,10:58:14,Suburb,3,Yes
1786,Hurt,Mumbai,19.086767,72.855509,11-03-2023,15:30:26,Industrial Area,2,No
1787,Gambling,Mumbai,19.095148,72.872394,19-02-2024,14:35:36,Industrial Area,1,No
1788,Burglary,Mumbai,19.090039,72.9007,10-11-2024,08:32:54,Suburb,3,No
1789,Criminal Breach of Trust,Nagpur,21.156894,79.083133,14-04-2023,07:45:50,Town Center,2,No
1790,Auto Theft,Nagpur,21.124741,79.068736,04-12-2023,04:49:19,Peripheral Zone,4,Yes
1791,Criminal Breach of Trust,Nagpur,21.161206,79.070479,24-11-2023,19:09:19,Municipal Area,2,No
1792,Criminal Breach of Trust,Nagpur,21.11733,79.111397,06-10-2024,01:52:36,Peripheral Zone,2,Yes
1793,Hurt,Nagpur,21.157723,79.078659,11-04-2023,21:15:05,Municipal Area,3,No
1794,Theft,Nagpur,21.124446,79.07466,16-04-2024,10:11:43,Peripheral Zone,1,No
1795,POCSO Cases,Nagpur,21.146813,79.088635,04-02-2023,08:22:42,Peripheral Zone,5,Yes
1796,Theft,Nagpur,21.159534,79.068882,04-01-2024,09:51:28,Peripheral Zone,1,No
1797,Auto Theft,Nagpur,21.1396,79.105364,04-01-2023,16:17:28,Peripheral Zone,3,No
1798,Cyber Crime,Nagpur,21.146015,79.094219,30-07-2024,05:45:12,Peripheral Zone,3,No
1799,Riots,Nagpur,21.171125,79.082197,05-05-2024,12:53:50,Peripheral Zone,3,No
1800,Drug Offenses,Nagpur,21.15291,79.086699,10-09-2023,13:43:29,Peripheral Zone,4,No
1801,Gambling,Nagpur,21.138675,79.086407,12-04-2024,03:04:16,Peripheral Zone,1,Yes
1802,POCSO Cases,Nagpur,21.166583,79.103228,13-05-2023,23:25:44,Peripheral Zone,5,Yes
1803,Criminal Breach of Trust,Nagpur,21.137123,79.107681,05-11-2024,09:50:16,Town Center,3,Yes
1804,Burglary,Nagpur,21.174507,79.073915,23-10-2023,06:04:54,Municipal Area,3,No
1805,Auto Theft,Nagpur,21.142084,79.116889,21-01-2023,09:16:46,Peripheral Zone,3,No
1806,Counterfeiting,Nagpur,21.132166,79.072878,24-03-2024,06:17:22,Peripheral Zone,2,No
1807,Auto Theft,Nagpur,21.123961,79.084476,07-07-2023,17:02:10,Peripheral Zone,3,No
1808,Gambling,Nasik,19.9702,73.771062,04-10-2023,15:03:18,Municipal Area,1,No
1809,Gambling,Nasik,20.007164,73.778949,31-08-2023,09:21:50,Town Center,1,No
1810,Burglary,Nasik,19.970787,73.814656,22-07-2024,20:24:42,Town Center,3,Yes
1811,Gambling,Nasik,20.022911,73.812885,14-04-2024,07:10:21,Municipal Area,1,No
1812,Cheating,Nasik,20.026452,73.812369,17-02-2024,18:00:42,Town Center,2,No
1813,Counterfeiting,Patna,25.593319,85.110347,16-11-2023,12:27:39,Old City,4,Yes
1814,Arson,Patna,25.621394,85.163773,22-09-2023,08:23:00,Railway Colony,3,No
1815,Auto Theft,Patna,25.565397,85.117348,20-10-2024,17:11:07,City Center,3,Yes
1816,Cyber Crime,Patna,25.567155,85.158683,08-11-2024,00:39:08,New Township,3,No
1817,Drug Offenses,Patna,25.592199,85.156144,11-09-2023,07:09:36,Railway Colony,4,Yes
1818,POCSO Cases,Patna,25.581345,85.163316,11-05-2023,13:08:39,New Township,4,Yes
1819,Gambling,Patna,25.568059,85.150035,09-03-2023,19:33:43,Old City,2,Yes
1820,Sexual Harassment,Patna,25.60971,85.137584,17-02-2023,16:20:47,Bus Stand Area,4,No
1821,Drug Offenses,Patna,25.564177,85.157342,19-09-2024,16:26:55,New Township,4,Yes
1822,Arson,Patna,25.589358,85.143666,08-04-2024,07:11:15,Bus Stand Area,4,No
1823,Arson,Patna,25.598749,85.132732,21-12-2023,20:38:08,Railway Colony,4,No
1824,Cheating,Patna,25.591539,85.10878,16-09-2024,12:58:21,City Center,1,No
1825,Arson,Patna,25.597212,85.158764,21-08-2024,21:39:40,City Center,3,Yes
1826,Burglary,Patna,25.581024,85.153316,04-11-2024,15:15:52,New Township,3,No
1827,Riots,Patna,25.611534,85.156074,12-08-2024,14:41:22,Railway Colony,5,No
1828,Counterfeiting,Patna,25.581711,85.128369,13-06-2023,04:51:41,Railway Colony,3,No
1829,Gambling,Prayagraj,25.455508,81.838449,18-11-2023,14:53:23,Town Center,1,No
1830,Hurt,Prayagraj,25.425245,81.823049,21-03-2024,01:43:04,Peripheral Zone,1,No
1831,Sexual Harassment,Prayagraj,25.407689,81.870282,14-08-2023,19:17:43,Peripheral Zone,3,Yes
1832,Drug Offenses,Prayagraj,25.441091,81.870875,15-01-2024,23:13:09,Peripheral Zone,4,Yes
1833,Criminal Breach of Trust,Pune,18.545372,73.879181,29-02-2024,16:55:23,Municipal Area,3,No
1834,Drug Offenses,Pune,18.501686,73.885753,17-07-2023,17:56:30,Municipal Area,4,Yes
1835,Gambling,Pune,18.518246,73.868378,30-10-2023,05:19:59,Town Center,1,No
1836,Counterfeiting,Pune,18.539655,73.849151,10-11-2024,01:26:45,Town Center,2,No
1837,Sexual Harassment,Pune,18.530682,73.851472,29-08-2023,17:00:09,Peripheral Zone,4,Yes
1838,POCSO Cases,Pune,18.530305,73.883666,07-06-2024,06:20:08,Municipal Area,4,Yes
1839,Counterfeiting,Pune,18.524264,73.835529,10-12-2023,23:56:44,Town Center,3,No
1840,Hurt,Pune,18.548221,73.858127,11-02-2024,14:19:09,Town Center,2,No
1841,Riots,Pune,18.543774,73.864857,27-08-2024,01:43:13,Town Center,5,No
1842,Theft,Pune,18.54232,73.880982,28-05-2023,17:14:09,Town Center,2,No
1843,Burglary,Pune,18.503759,73.835506,01-08-2023,20:16:10,Peripheral Zone,2,Yes
1844,Burglary,Pune,18.507774,73.856382,12-10-2023,11:03:57,Municipal Area,3,Yes
1845,POCSO Cases,Pune,18.514111,73.864555,05-09-2024,19:06:42,Peripheral Zone,5,Yes
1846,Drug Offenses,Pune,18.527388,73.861178,28-01-2024,19:38:16,Municipal Area,4,No
1847,Arson,Raipur,21.262521,81.607452,08-08-2024,07:15:33,Municipal Area,4,No
1848,Drug Offenses,Raipur,21.226886,81.617655,19-09-2024,23:52:53,Municipal Area,5,No
1849,Cheating,Raipur,21.242236,81.62618,07-05-2024,06:59:20,Town Center,2,No
1850,Riots,Raipur,21.275435,81.648949,05-09-2024,21:31:07,Municipal Area,4,Yes
1851,Cheating,Raipur,21.277365,81.61335,02-12-2024,06:00:58,Town Center,1,No
1852,Sexual Harassment,Raipur,21.227803,81.653619,23-05-2023,13:03:18,Peripheral Zone,4,Yes
1853,POCSO Cases,Rajkot,22.280145,70.827904,11-01-2024,14:34:17,Peripheral Zone,5,Yes
1854,Burglary,Rajkot,22.286719,70.820068,26-04-2023,21:55:05,Municipal Area,2,Yes
1855,Gambling,Rajkot,22.300784,70.780158,30-10-2023,15:28:42,Town Center,1,Yes
1856,Gambling,Rajkot,22.332076,70.826918,27-05-2023,04:04:50,Town Center,1,No
1857,Arson,Rajkot,22.283362,70.792578,14-09-2024,01:44:35,Municipal Area,5,Yes
1858,Gambling,Rajkot,22.298465,70.786193,10-12-2024,09:44:59,Town Center,1,No
1859,Counterfeiting,Ranchi,23.366552,85.319825,25-09-2023,15:49:48,Peripheral Zone,2,No
1860,Drug Offenses,Ranchi,23.327617,85.28587,29-04-2023,16:53:15,Peripheral Zone,5,Yes
1861,Counterfeiting,Ranchi,23.369757,85.299054,11-12-2024,05:22:43,Peripheral Zone,4,No
1862,Theft,Ranchi,23.355415,85.334372,31-10-2023,08:07:17,Municipal Area,2,Yes
1863,Theft,Ranchi,23.348717,85.29338,16-11-2023,10:05:26,Peripheral Zone,3,No
1864,POCSO Cases,Srinagar,34.06998,74.82114,19-12-2023,16:37:36,Town Center,5,Yes
1865,Drug Offenses,Srinagar,34.089597,74.77671,07-01-2023,01:29:01,Town Center,5,Yes
1866,Riots,Surat,21.189037,72.836682,09-04-2024,08:48:52,Peripheral Zone,4,Yes
1867,Drug Offenses,Surat,21.192916,72.840803,13-01-2024,05:06:04,Municipal Area,3,Yes
1868,Auto Theft,Surat,21.153336,72.819402,24-07-2024,08:32:07,Town Center,3,Yes
1869,Theft,Surat,21.1728,72.837083,06-03-2023,02:29:49,Town Center,3,No
1870,Counterfeiting,Surat,21.184154,72.825478,29-01-2024,05:48:29,Peripheral Zone,3,No
1871,POCSO Cases,Surat,21.156817,72.856367,06-10-2023,00:34:03,Town Center,5,Yes
1872,Hurt,Surat,21.162147,72.812587,26-01-2024,11:15:41,Town Center,2,No
1873,Sexual Harassment,Surat,21.153586,72.802148,07-06-2023,03:47:11,Town Center,4,Yes
1874,Cyber Crime,Surat,21.162397,72.827672,08-01-2024,09:00:57,Town Center,3,Yes
1875,POCSO Cases,Surat,21.148696,72.853117,10-11-2023,01:13:01,Municipal Area,5,Yes
1876,Hurt,Surat,21.188224,72.831806,11-06-2023,02:43:07,Municipal Area,2,No
1877,Counterfeiting,Surat,21.198428,72.843834,03-06-2024,19:35:18,Town Center,4,No
1878,Burglary,Thiruvananthapuram,8.518162,76.966128,02-12-2023,07:04:57,Municipal Area,2,No
1879,Criminal Breach of Trust,Thiruvananthapuram,8.514112,76.914576,18-05-2024,09:25:58,Town Center,2,No
1880,Sexual Harassment,Thiruvananthapuram,8.548126,76.913713,18-02-2023,13:29:57,Town Center,4,No
1881,Criminal Breach of Trust,Thiruvananthapuram,8.507662,76.946488,24-01-2023,21:00:56,Municipal Area,3,Yes
1882,POCSO Cases,Thiruvananthapuram,8.53399,76.952257,02-05-2023,02:18:46,Municipal Area,4,Yes
1883,Riots,Thiruvananthapuram,8.505092,76.9664,03-06-2023,09:38:40,Municipal Area,3,No
1884,Gambling,Thiruvananthapuram,8.520366,76.949467,11-10-2023,16:18:02,Town Center,2,No
1885,Arson,Thiruvananthapuram,8.553274,76.925641,23-10-2023,02:23:04,Town Center,4,Yes
1886,Counterfeiting,Thiruvananthapuram,8.507669,76.928728,19-11-2024,16:51:03,Municipal Area,3,No
1887,Sexual Harassment,Thiruvananthapuram,8.537563,76.96493,05-07-2024,14:39:03,Peripheral Zone,3,No
1888,Hurt,Thiruvananthapuram,8.542561,76.919133,10-08-2023,01:27:02,Town Center,2,No
1889,Gambling,Thiruvananthapuram,8.521751,76.933779,06-12-2024,06:18:58,Municipal Area,1,No
1890,Auto Theft,Thiruvananthapuram,8.501419,76.95704,24-02-2024,20:23:07,Town Center,3,No
1891,Riots,Thiruvananthapuram,8.545164,76.937981,26-04-2024,19:49:53,Peripheral Zone,3,Yes
1892,Cheating,Thiruvananthapuram,8.52823,76.935303,29-06-2023,04:30:38,Town Center,2,No
1893,Cheating,Thiruvananthapuram,8.498211,76.960914,03-03-2024,18:47:49,Municipal Area,1,No
1894,Burglary,Thiruvananthapuram,8.496237,76.940552,27-01-2024,11:07:58,Municipal Area,3,No
1895,POCSO Cases,Thiruvananthapuram,8.521002,76.940126,20-02-2024,07:28:56,Municipal Area,4,Yes
1896,Arson,Thiruvananthapuram,8.514477,76.963116,18-02-2023,15:22:57,Peripheral Zone,4,Yes
1897,Hurt,Thiruvananthapuram,8.494588,76.913679,03-08-2024,05:32:42,Municipal Area,2,No
1898,Criminal Breach of Trust,Thiruvananthapuram,8.494866,76.924267,31-12-2023,06:25:50,Peripheral Zone,3,Yes
1899,POCSO Cases,Thiruvananthapuram,8.531657,76.951481,03-12-2024,12:06:29,Peripheral Zone,4,Yes
1900,Arson,Thrissur,10.515795,76.214234,14-10-2023,21:47:21,Town Center,4,Yes
1901,Drug Offenses,Thrissur,10.556168,76.233184,05-09-2024,12:02:43,Municipal Area,4,Yes
1902,Gambling,Thrissur,10.538357,76.237593,12-05-2023,16:43:44,Peripheral Zone,1,No
1903,Cyber Crime,Thrissur,10.504585,76.228193,01-11-2023,04:56:41,Municipal Area,3,No
1904,Cheating,Thrissur,10.540178,76.187489,01-03-2024,11:05:33,Municipal Area,1,No
1905,Auto Theft,Thrissur,10.515883,76.195076,08-08-2023,05:16:27,Peripheral Zone,2,No
1906,Theft,Thrissur,10.553897,76.21776,28-02-2024,03:43:32,Municipal Area,2,Yes
1907,Sexual Harassment,Thrissur,10.529723,76.186391,07-06-2024,07:08:38,Town Center,4,Yes
1908,Auto Theft,Thrissur,10.52188,76.222351,10-01-2023,03:37:57,Municipal Area,2,No
1909,Theft,Thrissur,10.529426,76.185149,24-03-2024,06:47:00,Town Center,3,No
1910,Burglary,Thrissur,10.550032,76.211747,03-07-2024,06:19:51,Municipal Area,3,No
1911,Gambling,Tiruchirapalli,10.770039,78.686563,10-12-2023,14:50:28,Town Center,1,No
1912,Criminal Breach of Trust,Tiruchirapalli,10.805737,78.688039,20-01-2023,23:32:54,Peripheral Zone,2,No
1913,Gambling,Vadodara,22.297871,73.210423,17-12-2024,09:13:41,Peripheral Zone,2,No
1914,POCSO Cases,Vadodara,22.287045,73.181503,22-06-2023,15:51:38,Municipal Area,4,Yes
1915,Cyber Crime,Vadodara,22.329049,73.181848,21-02-2024,12:54:22,Town Center,2,No
1916,Theft,Vadodara,22.27807,73.188625,19-04-2023,05:42:11,Peripheral Zone,2,No
1917,Sexual Harassment,Varanasi,25.345082,82.94637,09-10-2023,22:43:55,City Center,4,No
1918,Drug Offenses,Varanasi,25.304863,82.97206,19-09-2024,09:44:17,Railway Colony,3,Yes
1919,Burglary,Varanasi,25.314469,83.000658,08-10-2023,01:03:18,Old City,4,Yes
1920,Riots,Varanasi,25.321483,82.956596,05-09-2024,23:34:56,Railway Colony,4,No
1921,POCSO Cases,Varanasi,25.323846,82.947118,29-11-2024,05:32:37,Railway Colony,5,Yes
1922,POCSO Cases,Vasai Virar,19.397023,72.839082,23-07-2024,12:52:10,Municipal Area,5,Yes
1923,Cyber Crime,Vasai Virar,19.410388,72.821571,20-11-2023,02:34:50,Peripheral Zone,4,No
1924,Burglary,Vasai Virar,19.380559,72.82614,15-07-2023,18:58:05,Peripheral Zone,4,No
1925,Theft,Vasai Virar,19.382412,72.829675,28-12-2024,02:43:22,Town Center,2,No
1926,Criminal Breach of Trust,Vasai Virar,19.41368,72.827553,27-02-2024,04:17:32,Peripheral Zone,1,No
1927,Cyber Crime,Vasai Virar,19.410169,72.861398,08-02-2023,19:11:47,Peripheral Zone,2,No
1928,Theft,Vijayawada,16.488407,80.644474,20-03-2023,11:22:29,Municipal Area,2,No
1929,Arson,Vijayawada,16.497961,80.626787,21-12-2024,11:08:03,Town Center,4,No
1930,Drug Offenses,Vijayawada,16.476806,80.658947,15-03-2023,02:08:51,Town Center,4,Yes
1931,Cheating,Vijayawada,16.500237,80.655867,30-03-2023,21:11:11,Municipal Area,1,Yes
1932,Burglary,Vijayawada,16.478689,80.661786,04-06-2024,23:37:45,Town Center,3,No
1933,Cheating,Vijayawada,16.490253,80.676945,20-11-2023,00:35:47,Town Center,2,No
1934,Auto Theft,Vijayawada,16.531845,80.61827,19-07-2024,00:04:00,Municipal Area,3,Yes
1935,Drug Offenses,Vijayawada,16.527859,80.652423,29-11-2024,03:03:37,Peripheral Zone,5,Yes
1936,Cheating,Vijayawada,16.514928,80.63837,08-06-2024,20:19:41,Peripheral Zone,3,Yes
1937,Hurt,Vijayawada,16.506735,80.640835,04-12-2023,13:50:05,Municipal Area,1,No
1938,Auto Theft,Vijayawada,16.512912,80.677512,24-03-2024,18:49:56,Peripheral Zone,3,No
1939,POCSO Cases,Vijayawada,16.526861,80.677826,11-05-2023,07:45:12,Municipal Area,5,Yes
1940,Counterfeiting,Vishakhapatnam,17.677279,83.235047,11-11-2023,06:45:07,Municipal Area,3,No
1941,Riots,Vishakhapatnam,17.695766,83.200979,26-08-2023,03:39:10,Municipal Area,4,Yes
1942,Counterfeiting,Vishakhapatnam,17.659193,83.227051,08-04-2023,12:44:49,Municipal Area,3,No
1943,Drug Offenses,Vishakhapatnam,17.67269,83.210047,11-08-2023,17:56:38,Peripheral Zone,5,Yes
1944,Criminal Breach of Trust,Vishakhapatnam,17.657116,83.211562,04-04-2024,02:44:20,Peripheral Zone,3,No
1945,Cyber Crime,Agra,27.153079,78.026197,15-06-2024,21:53:27,Bus Stand Area,3,No
1946,Kidnapping,Agra,27.175803,78.014034,12-02-2024,15:24:57,New Township,3,Yes
1947,Riots,Agra,27.159487,78.024324,21-07-2023,10:20:18,Bus Stand Area,4,No
1948,Burglary,Agra,27.186218,77.998468,03-01-2023,04:14:21,New Township,2,Yes
1949,Gambling,Agra,27.201313,78.037483,30-10-2024,15:45:00,Bus Stand Area,1,Yes
1950,Counterfeiting,Agra,27.200786,78.018311,19-04-2023,02:44:13,City Center,4,Yes
1951,Cyber Crime,Agra,27.199326,77.990448,15-05-2023,09:25:07,Old City,3,Yes
1952,Gambling,Ahmedabad,23.038254,72.594475,22-05-2024,01:11:24,Peripheral Zone,2,No
1953,Gambling,Ahmedabad,23.018318,72.576203,28-06-2024,15:41:54,Municipal Area,1,No
1954,Arson,Ahmedabad,22.994335,72.582876,26-05-2024,01:28:07,Peripheral Zone,3,No
1955,Arson,Ahmedabad,23.007155,72.561898,21-09-2024,00:12:23,Municipal Area,4,No
1956,Drug Offenses,Ahmedabad,23.00638,72.549088,31-07-2023,20:25:53,Town Center,3,Yes
1957,POCSO Cases,Ahmedabad,23.038146,72.546489,20-02-2024,05:00:10,Peripheral Zone,5,Yes
1958,Counterfeiting,Ahmedabad,23.038953,72.56711,08-05-2024,23:40:26,Municipal Area,3,No
1959,Theft,Ahmedabad,23.011042,72.591602,31-10-2023,16:46:32,Municipal Area,2,No
1960,Auto Theft,Ahmedabad,23.01459,72.590017,31-12-2023,14:42:50,Peripheral Zone,3,No
1961,Theft,Ahmedabad,23.013216,72.55943,28-06-2024,01:17:15,Municipal Area,2,No
1962,POCSO Cases,Ahmedabad,23.012838,72.545377,16-06-2024,20:54:19,Peripheral Zone,5,Yes
1963,Auto Theft,Ahmedabad,22.992966,72.579054,11-02-2024,18:13:29,Peripheral Zone,3,No
1964,Cyber Crime,Ahmedabad,22.993458,72.562719,18-05-2023,18:43:30,Peripheral Zone,3,No
1965,Criminal Breach of Trust,Ahmedabad,23.000729,72.570019,14-11-2024,17:55:55,Peripheral Zone,2,Yes
1966,POCSO Cases,Ahmedabad,23.003165,72.596873,26-05-2023,09:09:48,Peripheral Zone,4,Yes
1967,POCSO Cases,Ahmedabad,23.023708,72.561335,27-09-2023,03:47:17,Peripheral Zone,5,Yes
1968,Auto Theft,Ahmedabad,22.999958,72.564194,06-02-2024,18:35:43,Peripheral Zone,2,Yes
1969,POCSO Cases,Ahmedabad,23.028567,72.561387,06-02-2024,18:49:45,Peripheral Zone,5,Yes
1970,POCSO Cases,Ahmedabad,23.005855,72.580718,26-07-2024,15:11:57,Peripheral Zone,5,Yes
1971,Auto Theft,Ahmedabad,23.007024,72.557416,13-07-2023,17:06:26,Peripheral Zone,2,No
1972,Drug Offenses,Ahmedabad,23.018808,72.591677,24-07-2023,07:42:14,Town Center,3,Yes
1973,Cheating,Ahmedabad,23.002226,72.562691,21-08-2023,13:00:25,Town Center,1,No
